_id,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,amenities,price,extra_people,guests_included,weekly_price,monthly_price,reviews_per_month
28221594,İstanbul Birden fazla bölümden oluşan bina,Apartment,Private room,Real Bed,1,1125,flexible,1,2.0,1.0,0,1.0,"['Wifi', 'Kitchen', 'Elevator', 'Heating', 'Washer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Hot water']",148.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
28231022,"***little NeSt***@Epping--1 bedroom APT, NEAT!",Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2,1.0,1.0,4,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Safety card', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox']",109.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
28232832,Spacepod for single at city center 1min walk metro,Hostel,Shared room,Real Bed,1,90,flexible,1,1.0,1.0,21,2.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Paid parking off premises', 'Elevator', 'Free street parking', 'Washer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Ethernet connection', 'Refrigerator', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",141.0,40.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
28250649,My Studio,Serviced apartment,Entire home/apt,Real Bed,1,1125,flexible,2,0.0,1.0,6,1.0,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Smoking allowed', 'Heating', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Refrigerator', 'Dishwasher', 'Cooking basics', 'Oven']",100.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
28251522,Комната в европейской части Стамбула,Apartment,Private room,Real Bed,1,31,flexible,1,1.0,1.0,0,1.0,"['Wifi', 'Kitchen', 'Breakfast', 'Heating', 'Washer', 'First aid kit', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",95.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
28252566,❤️Economic✔Free Wifi✔Bedroom✔3 min İstiklal Street,Serviced apartment,Entire home/apt,Real Bed,1,1125,flexible,4,1.0,4.0,17,1.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Smoking allowed', 'Pets allowed', 'Free street parking', 'Heating', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Coffee maker', 'Refrigerator', 'Cooking basics', 'Patio or balcony', 'Well-lit path to entrance']",100.0,28.0,2,1530.9033613445379,5391.370426829269,1.7127659574468086
28258693,Tranquillité d’esprit,Condominium,Entire home/apt,Real Bed,1,1125,flexible,4,2.0,2.0,2,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Pets allowed', 'Breakfast', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Hair dryer', 'Iron', 'Hot water']",64.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
2828190,Great House in a calm neighborhood,Condominium,Entire home/apt,Real Bed,10,1125,strict_14_with_grace_period,5,3.0,4.0,0,3.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Pets allowed', 'Free street parking', 'Family/kid friendly', 'Washer', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",798.0,0.0,6,6000.0,25000.0,1.7127659574468086
28283159,In the center of Barcelona!!!,Apartment,Private room,Real Bed,1,10,strict_14_with_grace_period,2,1.0,1.0,12,1.0,"['TV', 'Wifi', 'Kitchen', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed', 'Host greets you']",35.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
28284242,WOW! 2 BR NEW KITCHEN  * KAANAPALI BEACH * 1500 sq ft - D100,Condominium,Entire home/apt,Real Bed,3,120,strict_14_with_grace_period,6,2.0,2.0,1,2.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Hot tub', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed']",244.0,20.0,6,1530.9033613445379,5391.370426829269,1.7127659574468086
28286667,Kanai A Nalu # 215,Condominium,Entire home/apt,Real Bed,4,365,super_strict_60,6,2.0,3.0,0,2.0,"['TV', 'Cable TV', 'Wifi', 'Pool', 'Kitchen', 'Free parking on premises', 'Washer', 'Dryer', 'Essentials', 'Bathtub', 'Bed linens', 'Microwave', 'Coffee maker', 'Dishwasher', 'Oven']",331.0,0.0,6,1530.9033613445379,5391.370426829269,1.7127659574468086
28301490,Loti Single Room,Hotel,Private room,Real Bed,1,1125,flexible,1,1.0,1.0,0,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Breakfast', 'Free street parking', 'Suitable for events', 'Carbon monoxide detector', 'Hair dryer', 'Laptop friendly workspace', 'Changing table', 'Window guards', 'Refrigerator', 'Garden or backyard', 'Step-free access', 'Bathtub with bath chair', 'Waterfront', 'Roll-in shower']",833.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
28307606,Cozzy room at Bostancı (Close to transports),Apartment,Private room,Real Bed,2,7,flexible,2,1.0,1.0,4,1.0,"['Wifi', 'Elevator', 'Heating', 'Washer', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron']",95.0,31.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
28335993,Habitación amplia cerca de gracia  con armario,Apartment,Private room,Real Bed,3,1125,flexible,1,1.0,1.0,6,1.0,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Washer', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Iron', 'Laptop friendly workspace', 'Private living room']",20.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
28339807,Breezy mountain home near the heart of Honolulu,House,Entire home/apt,Real Bed,2,1125,moderate,4,2.0,2.0,11,1.5,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Laptop friendly workspace', 'Self check-in', 'Smart lock', 'Private entrance', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Garden or backyard', 'Beach essentials', 'Luggage dropoff allowed', 'Long term stays allowed']",120.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
28341908,Cosy apartment st-henri,Apartment,Entire home/apt,Real Bed,5,21,moderate,2,1.0,1.0,0,1.0,"['Wifi', 'Kitchen', 'Washer', 'Essentials', 'Hangers', 'Laptop friendly workspace', 'Hot water']",64.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
28345462,Resort w/3 Pools &1 min to famous Beach Remodeled!,Condominium,Entire home/apt,Real Bed,3,15,strict_14_with_grace_period,4,1.0,1.0,15,1.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Elevator', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Beach essentials', 'Disabled parking spot']",159.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
28345512,Vista - 2 Bedroom Beach Front Apartment in Dee Why,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,4,2.0,2.0,3,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Children’s books and toys', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Beach essentials', 'Beachfront']",151.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
28350222,Private Room and Comfortable Space,Apartment,Private room,Real Bed,1,1125,flexible,2,1.0,1.0,0,1.0,"['TV', 'Wifi', 'Pool', 'Kitchen', 'Elevator', 'Heating', 'Washer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Hot water']",79.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
28351330,Tst private room with bathroom hot location,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,1,1.0,1.0,1,1.0,"['Wifi', 'Air conditioning', 'Elevator', 'Suitable for events', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Laptop friendly workspace']",290.0,200.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
28352168,Cozy house with a nice view,Apartment,Private room,Real Bed,1,4,flexible,2,1.0,2.0,0,1.0,"['TV', 'Wifi', 'Kitchen', 'Smoking allowed', 'Breakfast', 'Elevator', 'Heating', 'Suitable for events', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",142.0,80.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
28358504,Perfectly located studio in Montreal.,Apartment,Entire home/apt,Real Bed,7,14,flexible,2,0.0,1.0,1,1.0,"['Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Elevator', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Iron']",60.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
28359289,沙田站希爾頓中心男上鋪地鐵5分鐘 Sha Tin 5min to MRT bunk bed Male,Apartment,Shared room,Real Bed,90,1125,flexible,1,1.0,1.0,0,1.0,"['Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'Hot water']",79.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
28368562,A super clean sweet unit in a perfect location,Condominium,Private room,Real Bed,1,5,moderate,2,1.0,1.0,1,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Breakfast', 'Elevator', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Extra pillows and blankets', 'Microwave', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Luggage dropoff allowed', 'Step-free access', 'Step-free access', 'Host greets you']",55.0,10.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
28372300,紅館客棧 Spin Hotel 9 - 標準雙人床房 Double bed room*** 全新裝修,Hostel,Private room,Real Bed,1,60,flexible,2,1.0,1.0,11,1.0,"['TV', 'Wifi', 'Air conditioning', 'Paid parking off premises', 'Doorman', 'Elevator', 'Smoke detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Self check-in', 'Lockbox', 'Hot water', 'Bed linens', 'Luggage dropoff allowed', 'Long term stays allowed']",353.0,100.0,2,1530.9033613445379,5391.370426829269,1.7127659574468086
28372626,尖沙咀·舒適4人房【友格調 House】&近美麗華廣場·紅磡體育館·The one,House,Private room,Real Bed,1,1125,strict_14_with_grace_period,4,0.0,2.0,11,1.0,"['TV', 'Wifi', 'Air conditioning', 'Elevator', 'Washer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Private entrance', 'Hot water', 'Other']",879.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
28373585,Waialua Ocean View Oasis Condo! With AC!,Condominium,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,4,1.0,2.0,16,1.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Elevator', 'Free street parking', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Smart lock', 'Private entrance', 'Bathtub', 'Babysitter recommendations', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Step-free access', 'Wide doorway', 'Flat path to front door', 'Well-lit path to entrance', 'Step-free access', 'Wide clearance to bed', 'Accessible-height bed', 'Step-free access', 'Step-free access']",135.0,0.0,4,1530.9033613445379,5391.370426829269,1.7127659574468086
28377485,Hostel orquidea feminino 2,Guest suite,Shared room,Real Bed,1,1125,flexible,1,1.0,1.0,4,1.0,"['TV', 'Wifi', 'Breakfast', 'Free street parking', 'Essentials', 'Hair dryer', 'Iron', 'Hot water', 'Host greets you']",17.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
28378574,Loft Duplex Barcelona,Loft,Entire home/apt,Real Bed,3,25,strict_14_with_grace_period,6,3.0,4.0,10,2.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Safety card', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance']",250.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
28378655,Amazing sea View - Comfortable & Triplex Apartment,Apartment,Entire home/apt,Real Bed,6,1125,moderate,10,3.0,10.0,3,3.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free street parking', 'Heating', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'BBQ grill', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed', 'Cleaning before checkout', 'Host greets you', 'Beachfront']",749.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
28384382,Chambre confortable à 15min du centre-ville,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,2,1.0,1.0,2,1.0,"['Wifi', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Safety card', 'Essentials', 'Shampoo', 'Hangers', 'Iron']",30.0,0.0,2,1530.9033613445379,5391.370426829269,1.7127659574468086
2838442,Comfy & Leafy Miranda approx 5km to Cronulla Beach,Cabin,Private room,Real Bed,1,7,strict_14_with_grace_period,1,1.0,1.0,86,1.0,"['Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Free street parking', 'Heating', 'Washer', 'Smoke detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Step-free access', 'Host greets you']",55.0,0.0,1,320.0,1200.0,1.7127659574468086
28384929,Private rm/bathroom/Ocean view house/Peaceful,House,Private room,Real Bed,3,1125,strict_14_with_grace_period,1,1.0,1.0,1,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Hot water', 'Host greets you']",69.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
28387985,English Cottage in Hawaii,House,Private room,Real Bed,1,1125,strict_14_with_grace_period,4,2.0,2.0,18,1.0,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Other']",74.0,20.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
28398832,Amazing duplex apartment at the city heart!,Apartment,Entire home/apt,Real Bed,1,1125,flexible,4,1.0,2.0,20,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Elevator', 'Free street parking', 'Washer', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Bathtub', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Oven', 'Stove', 'Luggage dropoff allowed']",40.0,10.0,2,1530.9033613445379,5391.370426829269,1.7127659574468086
28402495,Boutique Style Apartment with Roof Top,Apartment,Entire home/apt,Real Bed,3,1125,flexible,2,1.0,1.0,1,1.0,"['Air conditioning', 'Kitchen', 'Heating', 'Washer', 'Fire extinguisher', 'Essentials', 'Hair dryer', 'Iron', 'Self check-in', 'Keypad', 'Private living room', 'Hot water', 'Dishes and silverware', 'Oven', 'Stove', 'Patio or balcony', 'Step-free access', 'Step-free access', 'Step-free access']",699.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
28407128,The Modern Mango House / Spa,House,Entire home/apt,Real Bed,1,30,strict_14_with_grace_period,6,3.0,3.0,25,2.5,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Hot tub', 'Smoke detector', 'Safety card', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Laptop friendly workspace', 'Private entrance', 'Pack ’n Play/travel crib', 'Other']",299.0,30.0,2,1530.9033613445379,5391.370426829269,1.7127659574468086
28429941,Habitación en Gràcia-Barcelona muy bien comunicada,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,1,1.0,1.0,14,1.0,"['Wifi', 'Paid parking off premises', 'Elevator', 'Heating', 'Essentials', 'Hangers', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Step-free access', 'Host greets you']",20.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
